ticket_id,created_at,priority,category,assignment_group,region,channel,service,resolution_minutes,sla_target_minutes,sla_breached,reopened,csat_score,in_change_window
INC25062501592,2025-06-25T15:52,P3,Hardware,ServiceDesk-A,UK,Portal,VPN,3247,2880,1,1,2.2,0
INC25050901593,2025-05-09T03:59,P4,Network,Apps,UK,Email,Intranet,10368,5760,1,0,3.6,0
INC25010301594,2025-01-03T06:17,P3,Software,Networks,UK,Phone,VPN,1613,2880,0,0,2.7,0
INC25050601595,2025-05-06T14:10,P4,Hardware,ServiceDesk-A,US,Monitoring,SAP,6920,5760,1,0,3.8,0
INC25041201596,2025-04-12T00:55,P3,Hardware,MajorIncident,UK,Portal,Laptop,4103,2880,1,0,3.2,0
INC25050201597,2025-05-02T09:50,P1,Network,ServiceDesk-A,UK,Email,Printing,306,240,1,0,2.3,0
INC25010501598,2025-01-05T05:07,P4,Network,Networks,UK,Chat,M365,7955,5760,1,1,3.3,0
INC25042001599,2025-04-20T06:45,P4,Access,ServiceDesk-A,APAC,Phone,M365,4343,5760,0,0,5.0,0
INC25012901600,2025-01-29T15:23,P4,Account,Networks,UK,Phone,Laptop,4204,5760,0,0,4.4,0
INC25041801601,2025-04-18T20:45,P3,Software,ServiceDesk-A,US,Monitoring,Salesforce,1489,2880,0,0,4.5,0
INC25022701602,2025-02-27T04:47,P3,Software,FieldSupport,UK,Email,SIEM,5426,2880,1,1,3.0,0
INC25032201603,2025-03-22T21:38,P4,Access,ServiceDesk-B,UK,Portal,WiFi,5360,5760,0,0,3.9,0
INC25020101604,2025-02-01T00:12,P4,Software,Apps,APAC,Email,SAP,4235,5760,0,0,3.4,0
INC25042201605,2025-04-22T09:32,P2,Network,MajorIncident,EU,Phone,Printing,919,960,0,0,5.0,0
INC25022801606,2025-02-28T12:05,P3,Network,Networks,UK,Email,Salesforce,5138,2880,1,0,4.2,0
INC25060901607,2025-06-09T00:46,P4,Network,FieldSupport,US,Portal,Laptop,5863,5760,1,0,3.2,0
INC25060701608,2025-06-07T10:29,P2,Other,FieldSupport,UK,Portal,Intranet,1163,960,1,0,3.7,0
INC25020701609,2025-02-07T06:16,P3,Hardware,Apps,APAC,Phone,Printing,2019,2880,0,0,4.6,0
INC25040101610,2025-04-01T00:55,P2,Network,ServiceDesk-B,APAC,Portal,WiFi,927,960,0,0,5.0,0
INC25062301611,2025-06-23T05:53,P1,Access,Apps,US,Monitoring,Intranet,246,240,1,0,4.1,0
INC25011301612,2025-01-13T15:58,P3,Hardware,Apps,UK,Phone,SAP,2566,2880,0,0,4.8,0
INC25040701613,2025-04-07T03:37,P1,Software,SecurityOps,UK,Email,SIEM,310,240,1,1,2.7,0
INC25051901614,2025-05-19T09:02,P3,Security,EUCP,EU,Email,M365,2587,2880,0,0,4.5,0
INC25012701615,2025-01-27T06:38,P3,Email,SecurityOps,UK,Portal,Laptop,2335,2880,0,0,3.8,0
INC25030301616,2025-03-03T04:05,P4,Account,ServiceDesk-A,UK,Phone,M365,5721,5760,0,0,3.9,0
INC25061101617,2025-06-11T20:31,P3,Hardware,ServiceDesk-B,UK,Email,SIEM,2059,2880,0,0,4.8,1
INC25050601618,2025-05-06T22:06,P3,Network,SecurityOps,UK,Portal,VPN,5140,2880,1,0,4.6,0
INC25030801619,2025-03-08T18:04,P3,Hardware,FieldSupport,UK,Phone,WiFi,2886,2880,1,0,2.1,0
INC25032101620,2025-03-21T04:12,P3,Account,Apps,UK,Portal,Laptop,2053,2880,0,0,3.4,0
INC25042501621,2025-04-25T14:48,P1,Hardware,ServiceDesk-B,EU,Portal,Salesforce,281,240,1,0,3.3,0
INC25051501622,2025-05-15T04:22,P4,Software,Apps,UK,Portal,M365,7701,5760,1,0,3.6,0
INC25060301623,2025-06-03T11:16,P3,Software,FieldSupport,UK,Portal,IAM,3396,2880,1,0,3.7,0
INC25020101624,2025-02-01T13:40,P4,Access,FieldSupport,UK,Portal,VPN,4106,5760,0,0,5.0,0
INC25022001625,2025-02-20T02:19,P4,Account,Apps,UK,Email,Intranet,4936,5760,0,0,4.1,0
INC25061301626,2025-06-13T03:13,P4,Email,SecurityOps,UK,Portal,VPN,5290,5760,0,0,3.7,0
INC25043001627,2025-04-30T13:32,P3,Access,ServiceDesk-B,UK,Email,IAM,1823,2880,0,0,4.7,0
INC25051401628,2025-05-14T10:14,P4,Other,ServiceDesk-A,EU,Portal,VPN,4613,5760,0,0,5.0,0
INC25051401629,2025-05-14T02:21,P4,Security,ServiceDesk-B,EU,Email,M365,15682,5760,1,0,3.7,0
INC25042001630,2025-04-20T15:28,P3,Access,ServiceDesk-A,US,Portal,Intranet,1514,2880,0,1,4.2,0
INC25040501631,2025-04-05T01:26,P2,Hardware,EUCP,EU,Email,IAM,1115,960,1,0,3.3,0
INC25052101632,2025-05-21T15:42,P3,Network,ServiceDesk-A,UK,Portal,VPN,3749,2880,1,0,2.8,0
INC25040801633,2025-04-08T15:02,P3,Software,EUCP,EU,Chat,M365,1769,2880,0,0,4.9,0
INC25060901634,2025-06-09T13:45,P4,Hardware,SecurityOps,EU,Email,M365,7878,5760,1,0,3.2,0
INC25051601635,2025-05-16T19:42,P3,Software,ServiceDesk-A,UK,Email,Printing,4896,2880,1,0,2.4,0
INC25022301636,2025-02-23T22:25,P4,Hardware,ServiceDesk-B,EU,Portal,WiFi,3197,5760,0,0,3.9,0
INC25062501637,2025-06-25T21:37,P4,Software,ServiceDesk-B,APAC,Email,M365,6334,5760,1,0,3.3,1
INC25011201638,2025-01-12T19:13,P3,Hardware,FieldSupport,UK,Phone,IAM,3328,2880,1,0,3.4,0
INC25020201639,2025-02-02T21:04,P4,Account,ServiceDesk-A,UK,Portal,IAM,5639,5760,0,0,4.8,0
INC25011901640,2025-01-19T12:36,P3,Network,EUCP,UK,Portal,Salesforce,4495,2880,1,1,2.1,0
INC25052201641,2025-05-22T10:42,P4,Network,ServiceDesk-A,APAC,Monitoring,SAP,8884,5760,1,0,2.4,0
INC25052201642,2025-05-22T23:23,P4,Hardware,FieldSupport,UK,Chat,Laptop,5411,5760,0,0,4.8,1
INC25012701643,2025-01-27T02:20,P3,Software,SecurityOps,UK,Email,Laptop,6150,2880,1,1,1.7,0
INC25031701644,2025-03-17T01:58,P4,Software,MajorIncident,UK,Chat,Printing,6155,5760,1,0,3.0,0
INC25051901645,2025-05-19T01:38,P1,Security,ServiceDesk-A,EU,Portal,Laptop,233,240,0,0,3.7,0
INC25022701646,2025-02-27T22:22,P4,Software,EUCP,UK,Portal,WiFi,9575,5760,1,1,2.8,1
INC25060401647,2025-06-04T03:39,P2,Hardware,ServiceDesk-B,UK,Phone,WiFi,601,960,0,0,3.7,0
INC25062401648,2025-06-24T19:17,P2,Security,Apps,US,Email,VPN,1369,960,1,0,3.0,0
INC25042001649,2025-04-20T04:57,P3,Access,Apps,UK,Email,Intranet,2614,2880,0,0,3.8,0
INC25012001650,2025-01-20T23:39,P2,Account,ServiceDesk-B,EU,Email,M365,475,960,0,0,5.0,0
INC25012801651,2025-01-28T01:48,P3,Hardware,ServiceDesk-A,UK,Phone,Salesforce,2424,2880,0,0,4.2,0
INC25021601652,2025-02-16T22:18,P3,Hardware,ServiceDesk-A,EU,Portal,SIEM,3091,2880,1,0,2.7,0
INC25050901653,2025-05-09T01:15,P3,Email,FieldSupport,UK,Chat,VPN,4063,2880,1,0,3.4,0
INC25032601654,2025-03-26T07:10,P3,Software,Apps,EU,Portal,Salesforce,4323,2880,1,0,4.0,0
INC25010501655,2025-01-05T03:57,P2,Software,ServiceDesk-B,UK,Portal,IAM,1160,960,1,1,1.8,0
INC25061401656,2025-06-14T08:04,P3,Access,Networks,UK,Email,SIEM,3623,2880,1,0,1.9,0
INC25052301657,2025-05-23T05:23,P3,Network,Apps,EU,Phone,Printing,5290,2880,1,0,3.3,0
INC25052101658,2025-05-21T12:08,P3,Account,FieldSupport,UK,Chat,IAM,3424,2880,1,0,4.3,0
INC25062801659,2025-06-28T17:32,P4,Account,Networks,UK,Email,Intranet,11579,5760,1,0,2.4,0
INC25051401660,2025-05-14T00:12,P4,Access,Apps,UK,Email,SAP,3899,5760,0,0,4.1,0
INC25052801661,2025-05-28T15:18,P3,Access,EUCP,UK,Chat,M365,1804,2880,0,0,3.8,0
INC25021001662,2025-02-10T12:59,P3,Hardware,ServiceDesk-B,EU,Portal,WiFi,3096,2880,1,0,2.0,0
INC25043001663,2025-04-30T18:32,P4,Network,ServiceDesk-B,US,Chat,M365,5432,5760,0,0,5.0,0
INC25052001664,2025-05-20T03:19,P3,Hardware,ServiceDesk-A,EU,Chat,Salesforce,2636,2880,0,0,4.1,0
INC25040801665,2025-04-08T05:07,P4,Software,ServiceDesk-B,UK,Portal,Laptop,5296,5760,0,0,4.3,0
INC25031801666,2025-03-18T08:54,P3,Other,ServiceDesk-A,UK,Portal,Intranet,2334,2880,0,0,5.0,0
INC25032101667,2025-03-21T03:14,P4,Software,Networks,EU,Phone,Laptop,7614,5760,1,0,3.0,0
INC25032201668,2025-03-22T10:13,P3,Hardware,ServiceDesk-B,US,Portal,M365,2394,2880,0,0,3.8,0
INC25061401669,2025-06-14T09:23,P4,Access,SecurityOps,UK,Email,IAM,5621,5760,0,0,5.0,0
INC25051501670,2025-05-15T22:37,P3,Hardware,MajorIncident,EU,Portal,VPN,3115,2880,1,0,4.0,1
INC25012101671,2025-01-21T03:48,P3,Access,SecurityOps,UK,Chat,Laptop,1616,2880,0,0,4.3,0
INC25062001672,2025-06-20T05:33,P4,Software,FieldSupport,UK,Monitoring,M365,2899,5760,0,0,2.3,0
INC25042601673,2025-04-26T20:16,P3,Software,FieldSupport,UK,Phone,Laptop,6054,2880,1,0,3.1,0
INC25012601674,2025-01-26T07:58,P3,Network,ServiceDesk-A,UK,Phone,Salesforce,1835,2880,0,0,4.3,0
INC25011201675,2025-01-12T00:18,P4,Email,Apps,UK,Email,M365,5957,5760,1,0,3.3,0
INC25020101676,2025-02-01T00:51,P4,Other,SecurityOps,US,Portal,Intranet,6730,5760,1,0,3.8,0
INC25012001677,2025-01-20T16:34,P2,Software,ServiceDesk-B,EU,Chat,VPN,444,960,0,0,4.4,0
INC25022701678,2025-02-27T19:02,P4,Software,FieldSupport,UK,Chat,Intranet,6780,5760,1,0,2.8,0
INC25010901679,2025-01-09T08:52,P3,Network,EUCP,UK,Portal,Intranet,2600,2880,0,0,4.8,0
INC25011701680,2025-01-17T13:58,P4,Access,Networks,APAC,Chat,IAM,6599,5760,1,0,3.3,0
INC25012501681,2025-01-25T04:37,P3,Network,ServiceDesk-B,UK,Chat,M365,3624,2880,1,1,1.0,0
INC25042901682,2025-04-29T03:32,P3,Network,Apps,UK,Phone,SIEM,4151,2880,1,1,1.7,0
INC25020501683,2025-02-05T07:57,P3,Access,FieldSupport,UK,Portal,M365,2002,2880,0,0,4.8,0
INC25031401684,2025-03-14T16:34,P4,Access,ServiceDesk-B,UK,Phone,Laptop,6276,5760,1,0,4.2,0
INC25062501685,2025-06-25T07:29,P4,Network,EUCP,US,Phone,M365,4172,5760,0,0,3.7,0
INC25031701686,2025-03-17T23:07,P4,Network,FieldSupport,UK,Chat,Laptop,11971,5760,1,0,2.9,0
INC25010901687,2025-01-09T15:26,P2,Hardware,ServiceDesk-A,UK,Phone,M365,538,960,0,0,3.8,0
INC25022801688,2025-02-28T01:20,P3,Software,ServiceDesk-B,EU,Chat,IAM,1563,2880,0,1,3.4,0
INC25032301689,2025-03-23T09:05,P3,Network,EUCP,UK,Portal,Salesforce,2122,2880,0,1,2.8,0
INC25061601690,2025-06-16T07:11,P3,Email,ServiceDesk-B,US,Email,IAM,3585,2880,1,0,3.8,0
INC25043001691,2025-04-30T09:13,P4,Software,EUCP,UK,Email,SAP,7038,5760,1,0,3.0,0
INC25062301692,2025-06-23T15:44,P2,Hardware,Networks,UK,Email,VPN,912,960,0,0,4.0,0
INC25060701693,2025-06-07T04:41,P3,Software,MajorIncident,UK,Chat,WiFi,3658,2880,1,0,3.0,0
INC25031301694,2025-03-13T13:27,P4,Other,ServiceDesk-A,US,Portal,M365,6697,5760,1,0,3.3,0
INC25051301695,2025-05-13T00:20,P3,Network,ServiceDesk-A,US,Email,SIEM,3198,2880,1,0,4.5,0
INC25030701696,2025-03-07T06:40,P3,Other,EUCP,UK,Portal,M365,2327,2880,0,0,4.7,0
INC25042501697,2025-04-25T04:13,P3,Email,SecurityOps,UK,Monitoring,IAM,2034,2880,0,0,4.8,0
INC25060401698,2025-06-04T11:50,P3,Other,FieldSupport,UK,Chat,Printing,7175,2880,1,0,4.2,0
INC25061001699,2025-06-10T20:58,P3,Access,FieldSupport,UK,Portal,IAM,3151,2880,1,0,3.2,0
INC25022601700,2025-02-26T02:08,P4,Network,FieldSupport,UK,Email,M365,11873,5760,1,1,3.2,0
INC25052901701,2025-05-29T00:56,P4,Account,FieldSupport,UK,Phone,SAP,3062,5760,0,0,5.0,0
INC25031201702,2025-03-12T09:07,P2,Email,ServiceDesk-A,APAC,Portal,Intranet,625,960,0,0,4.0,0
INC25012301703,2025-01-23T05:23,P4,Other,ServiceDesk-A,UK,Phone,Salesforce,5040,5760,0,0,5.0,0
INC25010201704,2025-01-02T22:31,P2,Hardware,ServiceDesk-A,EU,Email,SAP,522,960,0,0,4.6,1
INC25022301705,2025-02-23T18:54,P2,Account,Networks,UK,Monitoring,Intranet,437,960,0,0,4.6,0
INC25030301706,2025-03-03T10:44,P3,Other,ServiceDesk-B,US,Portal,WiFi,2183,2880,0,0,4.3,0
INC25041601707,2025-04-16T07:06,P4,Security,SecurityOps,EU,Portal,M365,11268,5760,1,0,3.0,0
INC25062901708,2025-06-29T13:39,P3,Network,ServiceDesk-B,US,Phone,SIEM,3148,2880,1,0,3.7,0
INC25062301709,2025-06-23T09:12,P3,Network,FieldSupport,UK,Phone,VPN,3110,2880,1,0,3.7,0
INC25021501710,2025-02-15T07:13,P3,Software,FieldSupport,APAC,Portal,M365,2550,2880,0,0,4.4,0
INC25052601711,2025-05-26T01:52,P3,Software,EUCP,EU,Portal,SIEM,3533,2880,1,1,2.5,0
INC25050801712,2025-05-08T12:50,P3,Email,ServiceDesk-B,UK,Chat,Laptop,1827,2880,0,0,4.5,0
INC25041901713,2025-04-19T07:10,P3,Account,FieldSupport,EU,Portal,Salesforce,4969,2880,1,0,3.0,0
INC25030601714,2025-03-06T22:13,P4,Email,Networks,UK,Phone,Laptop,3280,5760,0,0,4.8,1
INC25052201715,2025-05-22T20:44,P4,Network,EUCP,APAC,Chat,SAP,6532,5760,1,0,4.1,1
INC25052001716,2025-05-20T23:21,P4,Access,EUCP,UK,Monitoring,M365,2912,5760,0,0,4.1,0
INC25061501717,2025-06-15T17:17,P4,Account,FieldSupport,UK,Chat,Laptop,5130,5760,0,0,4.5,0
INC25062501718,2025-06-25T05:51,P3,Software,ServiceDesk-A,UK,Monitoring,VPN,2915,2880,1,0,3.4,0
INC25052301719,2025-05-23T20:31,P3,Account,EUCP,UK,Email,Laptop,4190,2880,1,0,3.2,0
INC25052701720,2025-05-27T18:49,P4,Email,ServiceDesk-B,EU,Phone,SIEM,3170,5760,0,0,2.1,0
INC25021001721,2025-02-10T23:06,P4,Access,SecurityOps,EU,Portal,WiFi,5294,5760,0,0,5.0,0
INC25020301722,2025-02-03T12:21,P3,Hardware,Apps,UK,Chat,Intranet,7495,2880,1,0,3.2,0
INC25051601723,2025-05-16T20:36,P4,Software,ServiceDesk-A,EU,Chat,Salesforce,4810,5760,0,0,5.0,0
INC25041101724,2025-04-11T21:17,P4,Network,ServiceDesk-B,EU,Portal,M365,6035,5760,1,0,3.1,0
INC25041801725,2025-04-18T15:13,P4,Software,ServiceDesk-B,EU,Email,Laptop,4437,5760,0,0,3.9,0
INC25061501726,2025-06-15T19:50,P2,Other,SecurityOps,US,Portal,IAM,981,960,1,0,2.0,0
INC25011501727,2025-01-15T19:09,P4,Software,ServiceDesk-A,UK,Phone,VPN,3996,5760,0,0,2.9,0
INC25033101728,2025-03-31T00:12,P4,Other,ServiceDesk-B,UK,Phone,VPN,3357,5760,0,0,3.8,0
INC25010301729,2025-01-03T05:38,P3,Access,Apps,US,Email,IAM,4972,2880,1,0,3.2,0
INC25041301730,2025-04-13T06:07,P3,Email,EUCP,EU,Chat,Printing,3630,2880,1,0,3.1,0
INC25051501731,2025-05-15T10:08,P4,Other,SecurityOps,UK,Email,Intranet,4277,5760,0,0,4.5,0
INC25061801732,2025-06-18T15:30,P3,Software,FieldSupport,UK,Chat,Printing,3463,2880,1,0,3.2,0
INC25021401733,2025-02-14T10:35,P3,Access,MajorIncident,EU,Email,WiFi,1762,2880,0,0,5.0,0
INC25022601734,2025-02-26T10:15,P4,Network,SecurityOps,EU,Phone,IAM,6846,5760,1,0,3.3,0
INC25062701735,2025-06-27T07:31,P3,Network,ServiceDesk-A,EU,Email,WiFi,4191,2880,1,0,3.3,0
INC25062101736,2025-06-21T13:40,P2,Network,EUCP,UK,Portal,Intranet,1143,960,1,0,2.7,0
INC25012701737,2025-01-27T14:50,P4,Access,Apps,EU,Monitoring,Salesforce,4052,5760,0,0,4.4,0
INC25050901738,2025-05-09T10:48,P3,Security,FieldSupport,APAC,Portal,WiFi,5519,2880,1,0,3.8,0
INC25040701739,2025-04-07T21:52,P4,Software,EUCP,US,Monitoring,M365,3686,5760,0,0,4.0,0
INC25040801740,2025-04-08T03:07,P4,Hardware,ServiceDesk-A,EU,Phone,Laptop,8757,5760,1,0,2.9,0
INC25012201741,2025-01-22T13:01,P4,Network,EUCP,EU,Phone,VPN,5870,5760,1,0,2.8,0
INC25041901742,2025-04-19T06:35,P4,Access,ServiceDesk-A,EU,Email,M365,7778,5760,1,0,3.8,0
INC25011701743,2025-01-17T00:56,P4,Network,FieldSupport,UK,Email,SAP,6280,5760,1,0,3.2,0
INC25012501744,2025-01-25T22:21,P3,Access,ServiceDesk-B,EU,Chat,WiFi,1916,2880,0,0,4.6,0
INC25020301745,2025-02-03T05:19,P3,Hardware,MajorIncident,EU,Portal,Salesforce,6168,2880,1,0,3.2,0
INC25040501746,2025-04-05T07:06,P1,Network,MajorIncident,UK,Email,M365,394,240,1,1,4.4,0
INC25062301747,2025-06-23T10:45,P3,Access,ServiceDesk-B,UK,Chat,IAM,1840,2880,0,0,4.6,0
INC25060401748,2025-06-04T16:25,P4,Hardware,Apps,UK,Portal,Laptop,5376,5760,0,0,3.7,0
INC25060601749,2025-06-06T23:27,P4,Network,EUCP,US,Phone,Intranet,3902,5760,0,0,3.8,0
INC25020101750,2025-02-01T22:45,P2,Account,ServiceDesk-A,UK,Email,Printing,729,960,0,0,4.3,0
INC25061901751,2025-06-19T07:50,P4,Hardware,ServiceDesk-B,UK,Portal,WiFi,5016,5760,0,0,4.4,0
INC25061201752,2025-06-12T00:59,P3,Network,MajorIncident,US,Chat,Intranet,7875,2880,1,0,4.4,0
INC25040901753,2025-04-09T15:16,P3,Software,ServiceDesk-A,EU,Portal,Laptop,2334,2880,0,0,4.0,0
INC25021301754,2025-02-13T02:25,P4,Hardware,Networks,UK,Chat,Intranet,3745,5760,0,0,4.6,0
INC25052601755,2025-05-26T23:07,P4,Security,FieldSupport,UK,Email,SAP,11575,5760,1,0,3.8,0
INC25022701756,2025-02-27T16:47,P3,Network,EUCP,UK,Email,VPN,4924,2880,1,0,4.4,0
INC25022701757,2025-02-27T15:46,P3,Hardware,FieldSupport,UK,Email,M365,4045,2880,1,0,3.7,0
INC25010501758,2025-01-05T06:57,P2,Network,Apps,UK,Monitoring,Salesforce,922,960,0,0,4.0,0
INC25051901759,2025-05-19T18:02,P4,Network,ServiceDesk-A,APAC,Portal,IAM,6751,5760,1,0,3.1,0
INC25061201760,2025-06-12T01:11,P3,Security,SecurityOps,UK,Portal,Laptop,4662,2880,1,1,3.2,0
INC25020301761,2025-02-03T21:11,P4,Access,FieldSupport,US,Phone,IAM,4145,5760,0,0,3.1,0
INC25020201762,2025-02-02T02:12,P3,Security,FieldSupport,UK,Monitoring,Intranet,2631,2880,0,0,4.3,0
INC25050901763,2025-05-09T05:36,P2,Hardware,ServiceDesk-A,EU,Portal,Intranet,1096,960,1,0,2.9,0
INC25020701764,2025-02-07T02:02,P4,Other,ServiceDesk-A,UK,Chat,SIEM,4293,5760,0,0,3.6,0
INC25062701765,2025-06-27T04:36,P4,Email,ServiceDesk-B,US,Portal,M365,5594,5760,0,0,4.0,0
INC25021401766,2025-02-14T07:28,P4,Email,Networks,EU,Chat,SAP,4073,5760,0,0,3.5,0
INC25020601767,2025-02-06T21:03,P4,Account,ServiceDesk-B,EU,Email,Laptop,4198,5760,0,0,4.5,1
INC25022001768,2025-02-20T01:20,P4,Account,Networks,EU,Phone,Laptop,4769,5760,0,0,5.0,0
INC25050601769,2025-05-06T06:43,P3,Security,ServiceDesk-B,EU,Portal,Intranet,3894,2880,1,0,4.0,0
INC25032901770,2025-03-29T22:28,P2,Software,FieldSupport,UK,Phone,Intranet,1190,960,1,0,3.1,0
INC25031301771,2025-03-13T16:14,P3,Hardware,EUCP,UK,Portal,SIEM,4129,2880,1,0,3.7,0
INC25060901772,2025-06-09T02:59,P4,Network,Networks,UK,Monitoring,WiFi,11087,5760,1,0,3.6,0
INC25012001773,2025-01-20T16:21,P3,Email,ServiceDesk-A,EU,Chat,VPN,1405,2880,0,0,4.6,0
INC25042101774,2025-04-21T18:11,P3,Access,EUCP,UK,Chat,Salesforce,1993,2880,0,0,4.5,0
INC25020401775,2025-02-04T00:20,P3,Hardware,EUCP,APAC,Portal,Printing,2536,2880,0,1,3.0,0
INC25061501776,2025-06-15T22:20,P3,Hardware,Apps,UK,Portal,VPN,4660,2880,1,0,1.9,0
INC25011201777,2025-01-12T10:57,P2,Hardware,Apps,UK,Chat,M365,1003,960,1,0,3.7,0
INC25021401778,2025-02-14T05:45,P3,Network,ServiceDesk-A,APAC,Portal,SAP,3149,2880,1,0,4.3,0
INC25031501779,2025-03-15T18:52,P3,Network,ServiceDesk-A,APAC,Email,M365,2984,2880,1,0,3.0,0
INC25011901780,2025-01-19T16:23,P3,Software,EUCP,US,Phone,M365,3360,2880,1,1,2.7,0
INC25021001781,2025-02-10T09:55,P3,Network,ServiceDesk-A,EU,Chat,Intranet,6127,2880,1,0,4.2,0
INC25042701782,2025-04-27T01:29,P3,Network,Networks,EU,Phone,IAM,2671,2880,0,0,3.4,0
INC25030401783,2025-03-04T03:01,P4,Software,FieldSupport,UK,Email,Laptop,8612,5760,1,0,3.1,0
INC25012601784,2025-01-26T23:50,P3,Access,MajorIncident,APAC,Chat,Laptop,2768,2880,0,0,5.0,0
INC25010401785,2025-01-04T18:26,P4,Access,Networks,EU,Email,VPN,8673,5760,1,0,3.5,0
INC25031401786,2025-03-14T09:38,P4,Software,FieldSupport,UK,Email,Salesforce,7127,5760,1,0,3.8,0
INC25032101787,2025-03-21T21:37,P3,Software,ServiceDesk-B,UK,Phone,VPN,3285,2880,1,0,3.3,0
INC25020901788,2025-02-09T01:15,P2,Hardware,FieldSupport,EU,Phone,Intranet,685,960,0,0,4.1,0
INC25040901789,2025-04-09T16:14,P4,Software,Apps,UK,Portal,M365,8684,5760,1,0,2.9,0
INC25042801790,2025-04-28T09:39,P3,Email,SecurityOps,EU,Portal,VPN,4807,2880,1,0,3.3,0
INC25041001791,2025-04-10T07:18,P2,Software,EUCP,UK,Email,SAP,366,960,0,0,3.6,0
INC25031101792,2025-03-11T11:23,P4,Hardware,SecurityOps,EU,Portal,Laptop,11267,5760,1,0,3.5,0
INC25052101793,2025-05-21T17:37,P2,Software,Networks,US,Portal,Intranet,1619,960,1,0,3.6,0
INC25022601794,2025-02-26T22:02,P4,Network,SecurityOps,US,Phone,SIEM,8000,5760,1,0,3.3,1
INC25011601795,2025-01-16T10:26,P1,Email,ServiceDesk-A,US,Portal,Intranet,371,240,1,1,3.5,0
INC25020601796,2025-02-06T12:59,P2,Hardware,FieldSupport,UK,Chat,IAM,873,960,0,0,5.0,0
INC25053001797,2025-05-30T02:03,P3,Security,ServiceDesk-B,UK,Phone,Intranet,2814,2880,0,0,4.1,0
INC25012801798,2025-01-28T08:42,P3,Network,Apps,UK,Email,WiFi,3507,2880,1,0,3.8,0
INC25062601799,2025-06-26T23:52,P4,Email,MajorIncident,EU,Portal,WiFi,4915,5760,0,0,5.0,1
INC25051701800,2025-05-17T00:30,P2,Software,ServiceDesk-B,UK,Portal,SAP,955,960,0,0,3.7,0
INC25052801801,2025-05-28T05:33,P4,Network,ServiceDesk-A,US,Monitoring,Printing,5035,5760,0,0,3.3,0
INC25041301802,2025-04-13T00:30,P4,Other,FieldSupport,UK,Portal,Laptop,8932,5760,1,0,2.5,0
INC25031201803,2025-03-12T20:25,P2,Other,SecurityOps,EU,Monitoring,Laptop,631,960,0,0,5.0,1
INC25050901804,2025-05-09T01:17,P4,Access,Apps,EU,Portal,Intranet,9523,5760,1,1,3.3,0
INC25031701805,2025-03-17T04:37,P2,Email,ServiceDesk-A,UK,Email,Intranet,502,960,0,0,4.3,0
INC25033001806,2025-03-30T03:06,P4,Access,ServiceDesk-B,UK,Email,WiFi,2605,5760,0,0,5.0,0
INC25010801807,2025-01-08T06:46,P4,Account,Networks,UK,Email,M365,5353,5760,0,0,4.4,0
INC25062601808,2025-06-26T02:02,P3,Account,ServiceDesk-A,UK,Chat,Laptop,2191,2880,0,0,3.2,0
INC25010701809,2025-01-07T11:26,P4,Security,ServiceDesk-B,US,Chat,SIEM,3556,5760,0,0,5.0,0
INC25031501810,2025-03-15T07:04,P3,Other,Apps,EU,Email,VPN,4983,2880,1,0,3.4,0
INC25061401811,2025-06-14T09:42,P4,Access,Apps,UK,Email,M365,6828,5760,1,0,3.3,0
INC25052601812,2025-05-26T22:27,P4,Access,ServiceDesk-A,UK,Portal,SIEM,6360,5760,1,0,3.8,0
INC25052101813,2025-05-21T04:44,P4,Access,ServiceDesk-A,US,Chat,IAM,4808,5760,0,0,4.9,0
INC25012901814,2025-01-29T02:58,P3,Email,Networks,US,Phone,M365,5496,2880,1,0,2.9,0
INC25012201815,2025-01-22T22:56,P4,Hardware,SecurityOps,UK,Portal,Printing,5122,5760,0,0,5.0,1
INC25010101816,2025-01-01T16:35,P4,Hardware,ServiceDesk-A,UK,Portal,IAM,5412,5760,0,0,3.7,0
INC25032701817,2025-03-27T16:30,P2,Other,Apps,UK,Portal,SAP,752,960,0,0,3.0,0
INC25060501818,2025-06-05T16:50,P2,Hardware,ServiceDesk-A,UK,Portal,M365,1063,960,1,0,3.3,0
INC25040801819,2025-04-08T13:25,P4,Security,Apps,UK,Portal,Laptop,7275,5760,1,0,3.6,0
INC25062801820,2025-06-28T13:21,P2,Network,EUCP,EU,Email,VPN,567,960,0,0,3.5,0
INC25031801821,2025-03-18T18:34,P4,Account,EUCP,EU,Monitoring,VPN,6463,5760,1,0,3.1,0
INC25051601822,2025-05-16T18:33,P2,Access,ServiceDesk-B,EU,Phone,SIEM,547,960,0,0,3.4,0
INC25011501823,2025-01-15T09:23,P4,Security,ServiceDesk-A,EU,Portal,IAM,7478,5760,1,0,3.6,0
INC25061401824,2025-06-14T22:33,P3,Security,Apps,UK,Portal,SIEM,3903,2880,1,1,3.0,0
INC25032301825,2025-03-23T03:23,P4,Software,Networks,EU,Portal,Printing,5436,5760,0,0,3.2,0
INC25020401826,2025-02-04T06:01,P3,Access,ServiceDesk-B,UK,Email,Intranet,3368,2880,1,0,2.3,0
INC25060201827,2025-06-02T08:48,P4,Software,FieldSupport,UK,Portal,Salesforce,11864,5760,1,0,3.5,0
INC25031701828,2025-03-17T12:39,P1,Access,ServiceDesk-B,APAC,Phone,Laptop,144,240,0,0,4.4,0
